name,categories,rating,review_count,phone,address,city,state,postal_code,website,email,source,latitude,longitude,url,instagram,facebook,tiktok,youtube
Lewis Floor & Home,"home_goods_store, point_of_interest, store, general_contractor, establishment",4.5,172,+1 847-835-2400,"1840 Skokie Blvd, Northbrook, IL 60062, United States",,,,https://lewisfloorandhome.com/,sinfo@lewisfloorandhome.com,google_places,42.120352,-87.780965,https://www.google.com/maps/place/?q=place_id:ChIJFRcc5qPGD4gRqQ-Bkcqf4NY,https://www.instagram.com/lewisfloorandhome/,https://www.facebook.com/lewis.floor/,,
Tawa Pro Flooring,"home_goods_store, point_of_interest, store, establishment",4.9,56,+1 847-655-2555,"1665 Jarvis Ave, Elk Grove Village, IL 60007, United States",,,,https://tawaproflooring.com/,office@tawaproflooring.com,google_places,42.0130876,-87.9606728,https://www.google.com/maps/place/?q=place_id:ChIJie0o_hqxD4gRUwUH7L9NVaI,,https://www.facebook.com/tawaproflooring/timeline,,https://www.youtube.com/channel/UCV4FkqwyzDyqMC452h-Q3DQ
MDL Quality's Flooring,"home_goods_store, store, general_contractor, point_of_interest, establishment",5,11,+1 872-245-0019,"5441 N Christiana Ave, Chicago, IL 60625, United States",,,,https://www.mdlqualitys.com/,mdlqualityflooring@gmail.com,google_places,41.9806051,-87.7121737,https://www.google.com/maps/place/?q=place_id:ChIJo501lITPD4gRRcG4v-5O1GI,,,,
AB Hardwood Flooring and Supplies,"home_goods_store, point_of_interest, store, establishment",4.6,138,+1 773-279-9100,"3100 N Elston Ave, Chicago, IL 60618, United States",,,,http://www.abhardwood.com/,#,google_places,41.9373277,-87.695894,https://www.google.com/maps/place/?q=place_id:ChIJm4Tkx3_SD4gRTFBhmOos-CI,https://instagram.com/abhardwood,https://www.facebook.com/ABHardwood,,https://www.youtube.com/channel/UCKcFt_v_xXEoYIgCwJmGM1Q
Floor Coverings International,"furniture_store, home_goods_store, store, general_contractor, point_of_interest, establishment",5,36,+1 708-905-2546,"5324 W 124th St, Alsip, IL 60803, United States",,,,https://www.floorcoveringsinternational.com/locations/us/il/southwest-chicago/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=554440,jeff.atwell@floorcoveringsinternational.com,google_places,41.6676009,-87.7527791,https://www.google.com/maps/place/?q=place_id:ChIJOT-VfWg7DogRg6KOB6TwRYM,https://www.instagram.com/fciswchicago/,https://www.facebook.com/flooringsouthwestchicago,,
Creative Carpet & Flooring,"laundry, home_goods_store, store, general_contractor, point_of_interest, establishment",4.9,215,+1 219-595-5561,"2315 45th St, Highland, IN 46322, United States",,,,https://www.creativecarpetinc.com/,,google_places,41.5380078,-87.47279069999999,https://www.google.com/maps/place/?q=place_id:ChIJ_V-dgtngEYgRierKYNZKLDw,,,,
The Flooring Warehouse,"home_goods_store, store, point_of_interest, establishment",5,9,+1 219-595-0874,"2224 Industrial Dr, Highland, IN 46322, United States",,,,,,google_places,41.5348155,-87.47499289999999,https://www.google.com/maps/place/?q=place_id:ChIJnW0UttjgEYgR_0iGibUu1lA,,,,
"A-American Custom Flooring, Inc.","furniture_store, home_goods_store, store, general_contractor, point_of_interest, establishment",4.7,457,+1 847-966-0500,"7777 N Caldwell Ave, Niles, IL 60714, United States",,,,https://aamericancustom.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_niles,,google_places,42.0211042,-87.7902645,https://www.google.com/maps/place/?q=place_id:ChIJ_-CRQ9nID4gR6vUGgAqqzHw,,https://www.facebook.com/aamericancustomflooring/reviews,,
Landmark Flooring,"furniture_store, home_goods_store, store, general_contractor, point_of_interest, establishment",4.5,86,+1 708-340-6699,"9501 W 171st St unit f, Tinley Park, IL 60487, United States",,,,https://www.landmarkflooring.net/,landmarkflooring@sbcglobal.net,google_places,41.57855929999999,-87.8490667,https://www.google.com/maps/place/?q=place_id:ChIJN-J9ilYVDogRTMROM_afBoA,,https://www.facebook.com/tr,,
Creative Carpet & Flooring,"laundry, home_goods_store, store, general_contractor, point_of_interest, establishment",4.9,379,+1 708-479-8600,"19845 LaGrange Rd, Mokena, IL 60448, United States",,,,https://www.creativecarpetinc.com/,,google_places,41.53087319999999,-87.8495824,https://www.google.com/maps/place/?q=place_id:ChIJqywEEtQUDogR-4sHLEuGzgY,,,,
ADC Floors,"home_goods_store, store, general_contractor, point_of_interest, establishment",5,194,+1 800-232-0342,"6339 N Pulaski Rd, Chicago, IL 60646, United States",,,,https://www.adcfloors.com/,contact@adcfloors.com,google_places,41.9966223,-87.7285867,https://www.google.com/maps/place/?q=place_id:ChIJVf8WC5XRD4gR3t9nrkEHPuo,https://www.instagram.com/adcfloors/,https://www.facebook.com/636874656423723/reviews,,https://www.youtube.com/embed/yUq3Nwa-oTw
Viking Flooring Solutions,"home_goods_store, store, general_contractor, point_of_interest, establishment",4.8,37,+1 630-796-1205,"123 Eisenhower Ln S, Lombard, IL 60148, United States",,,,https://www.vikingflooringsolutions.com/,,google_places,41.8401982,-88.01816269999999,https://www.google.com/maps/place/?q=place_id:ChIJrQU_9A5SDogRQxvWiod3-VM,https://www.instagram.com/vikingflooring/,https://www.facebook.com/vikingflooringsolutions/,,
Floor Coverings International of Chicago North Side,"furniture_store, home_goods_store, store, general_contractor, point_of_interest, establishment",5,60,+1 773-571-0119,"1815 W Berteau Ave Ste 205, Chicago, IL 60613, United States",,,,https://floorcoveringsinternational.com/locations/us/il/chicago-north-side/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=554168,brian.pokorny@floorcoveringsinternational.com,google_places,41.9576213,-87.67468,https://www.google.com/maps/place/?q=place_id:ChIJP2ojjVvTD4gRLlvFfjt4V7E,https://www.instagram.com/floorcoverings_chicago,https://www.facebook.com/NorthMetroChicagoFlooring/,,
DeSitter Flooring,"laundry, furniture_store, home_goods_store, store, general_contractor, point_of_interest, establishment",4.6,139,+1 630-517-2697,"444 Roosevelt Rd, Glen Ellyn, IL 60137, United States",,,,https://www.desitterflooring.com/,desitter.internet.leads@gmail.com,google_places,41.8597602,-88.0703887,https://www.google.com/maps/place/?q=place_id:ChIJY6XO46FTDogRcXXmyiDtOdM,,https://www.facebook.com/tr,,https://www.youtube.com/user/DeSitterFlooring
PurezaWood - Premium Engineered Hardwood Flooring,"home_goods_store, store, general_contractor, point_of_interest, establishment",5,102,+1 773-364-6694,"1332 N Halsted St #202, Chicago, IL 60642, United States",,,,https://purezawood.com/,sales@purezawood.com,google_places,41.90611699999999,-87.64844599999999,https://www.google.com/maps/place/?q=place_id:ChIJpyYVG8DSD4gRPOFTtRrp0Ds,https://www.instagram.com/purezawood/,https://www.facebook.com/PurezaWood/,,
Scharm Floor Covering,"laundry, furniture_store, home_goods_store, store, general_contractor, point_of_interest, establishment",4.8,31,+1 847-298-8233,"1843 E Oakton St, Des Plaines, IL 60018, United States",,,,https://bio.site/scharm,info@scharm.com,google_places,42.0241315,-87.87857,https://www.google.com/maps/place/?q=place_id:ChIJV04xoba3D4gRRvdifpDM6-c,https://www.instagram.com/scharmfloors,https://www.facebook.com/ScharmFloors,,
Top Quality Hardwood Flooring Store,"home_goods_store, store, point_of_interest, establishment",4.8,63,+1 708-430-8800,"9800 Industrial Dr, Bridgeview, IL 60455, United States",,,,https://topqualityflooringinc.com/?utm_source=GoogleMaps&utm_medium=GoogleMaps&utm_campaign=Bridgeview,DamianJ@topqualityhardwoodflooring.com,google_places,41.7137757,-87.8052317,https://www.google.com/maps/place/?q=place_id:ChIJdUx-Dbo5DogRDrFb_gV15b0,,,,
Great Northern Flooring,"furniture_store, home_goods_store, store, general_contractor, point_of_interest, establishment",4.8,19,+1 630-595-8300,"1100 N Ellis St, Bensenville, IL 60106, United States",,,,http://www.gnflooring.com/,gturi@gnflooring.com,google_places,41.9870891,-87.95111109999999,https://www.google.com/maps/place/?q=place_id:ChIJ2U5FkWSxD4gRg1cdEQ82roA,,,,
"Midwest Carpet and Flooring, Inc","home_goods_store, store, point_of_interest, establishment",4.3,74,+1 773-523-2300,"1201 W 37th St, Chicago, IL 60609, United States",,,,http://www.midwestcarpetandflooring.com/,info@latinotype.com,google_places,41.8266069,-87.6559302,https://www.google.com/maps/place/?q=place_id:ChIJMxyKWfctDogRLxQSdxwBd1E,,,,
GetMyFloors.com - Flooring & Cabinetry -Open to the Public - By Appt,"furniture_store, home_goods_store, store, general_contractor, point_of_interest, establishment",5,84,+1 708-595-7438,"12273 Walker Rd, Lemont, IL 60439, United States",,,,http://getmyfloors.com/,alpinejs@3.12.0.min.js,google_places,41.6649742,-87.97025289999999,https://www.google.com/maps/place/?q=place_id:ChIJbzJgItg5DogR6BJZZ9hdOBE,https://www.instagram.com/getmyfloors2/,https://www.facebook.com/GETMYFLOORS2,https://www.tiktok.com/@getmyfloors.com,https://www.youtube.com/channel/UCV8gSWolQEz3ux_r8H5BWBw
The Luna Flooring Gallery of Highland Park,"home_goods_store, point_of_interest, store, establishment",4.9,95,+1 847-964-9710,"3300 Skokie Valley Rd, Highland Park, IL 60035, United States",,,,http://luna-stores.com/,,google_places,42.212418,-87.8414425,https://www.google.com/maps/place/?q=place_id:ChIJbRpgORzAD4gRz3iGORb9Qi8,,https://www.facebook.com/profile.php,,
The Home Depot,"hardware_store, furniture_store, home_goods_store, store, point_of_interest, establishment",4.3,1235,+1 847-705-6801,"825 E Dundee Rd, Palatine, IL 60074, United States",,,,https://www.homedepot.com/l/Palatine/IL/Palatine/60074/1927?emt=MSGMBGoogleMaps,,google_places,42.1370999,-88.02296319999999,https://www.google.com/maps/place/?q=place_id:ChIJYfwoc6ekD4gRJw1cxIX5DV4,,https://www.facebook.com/homedepot,,https://www.youtube.com/user/homedepot
Luciano's Hardwood Flooring,"home_goods_store, store, general_contractor, point_of_interest, establishment",4.9,224,+1 773-510-0630,"21W161 W Irving Park Rd, Itasca, IL 60143, United States",,,,http://lucianosflooring.com/,lucianosflooring@live.com,google_places,41.9733586,-88.03562560000002,https://www.google.com/maps/place/?q=place_id:ChIJ78m8vNytD4gR7tXhmNKAKJE,,https://www.facebook.com/lucianoshardwood.flooring,,http://www.youtube.com/embed/SFTdiDTXbrA
"The Flooring Center, LLC","general_contractor, home_goods_store, point_of_interest, store, establishment",4.7,16,+1 815-485-5575,"205 W Maple St #30, New Lenox, IL 60451, United States",,,,http://www.theflooringcenterllc.com/,,google_places,41.5143276,-87.9682282,https://www.google.com/maps/place/?q=place_id:ChIJS-Q7DCZpDogR0TNx4c1t_m0,,,,
Modern Quality Flooring Co,"general_contractor, home_goods_store, point_of_interest, store, establishment",5,93,+1 773-381-1087,"2318 Touhy Ave, Chicago, IL 60645, United States",,,,http://www.modernqflooring.com/,,google_places,42.0124059,-87.68835469999999,https://www.google.com/maps/place/?q=place_id:ChIJb6pUUtjRD4gRq-F-uhy3C5Y,,,,
Rick Warman's Flooring America,"home_goods_store, point_of_interest, store, establishment",4.6,106,+1 815-464-8530,"20246 LaGrange Rd, Frankfort, IL 60423, United States",,,,https://www.rickwarmansflooringfrankfort.com/,,google_places,41.5222494,-87.8505732,https://www.google.com/maps/place/?q=place_id:ChIJEU61fbYUDogRMqVwZVDnfDY,https://instagram.com/RickWarmans,https://facebook.com/RickWarmanFlooringAmerica,,http://www.youtube.com/user/FlooringAmerica1
Erickson's Flooring & Supply Co.,"home_goods_store, point_of_interest, store, establishment",3.8,10,+1 630-282-8091,"1201 W National Ave, Addison, IL 60101, United States",,,,http://www.ericksonsfloors.com/,,google_places,41.925283,-88.0186909,https://www.google.com/maps/place/?q=place_id:ChIJAzXMCWGtD4gRLV_3Sq_BdpI,https://www.instagram.com/ericksonsflooringsupply/,https://www.facebook.com/ericksonsfloors/,,
TOP QUALITY HARDWOOD FLOORING STORE,"general_contractor, home_goods_store, point_of_interest, store, establishment",4.6,121,+1 847-233-6300,"3900 River Rd, Schiller Park, IL 60176, United States",,,,http://topqualityflooringinc.com/?utm_source=GoogleMaps&utm_medium=GoogleMaps&utm_campaign=SchillerPark,DamianJ@topqualityhardwoodflooring.com,google_places,41.9507221,-87.8570402,https://www.google.com/maps/place/?q=place_id:ChIJ5e3IS-21D4gRkWoxnbpwBiU,,,,
The Home Depot,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",4,2126,+1 708-863-9600,"2803 S Cicero Ave, Cicero, IL 60804, United States",,,,https://www.homedepot.com/l/Cicero/IL/Cicero/60804/1911?emt=MSGMBGoogleMaps,,google_places,41.841408,-87.7411616,https://www.google.com/maps/place/?q=place_id:ChIJ17Nv27YzDogRNUhMYj0JxWg,,https://www.facebook.com/homedepot,,https://www.youtube.com/user/homedepot
"Neighborhood Flooring, Inc","home_goods_store, point_of_interest, store, establishment",3.4,17,+1 219-510-5737,"5822 US-6 a, Portage, IN 46368, United States",,,,,,google_places,41.5508355,-87.1891808,https://www.google.com/maps/place/?q=place_id:ChIJgXC1756bEYgRWzjQ8U0ifJ8,,,,
The Home Depot,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",4.3,1784,+1 219-844-5134,"1624 E 165th St, Hammond, IN 46320, United States",,,,https://www.homedepot.com/l/Hammond/IN/Hammond/46320/2036?emt=MSGMBGoogleMaps,,google_places,41.5935909,-87.4893111,https://www.google.com/maps/place/?q=place_id:ChIJbcoZCTjeEYgRvxhpmYKYl9I,,https://www.facebook.com/homedepot,,https://www.youtube.com/user/homedepot
The Home Depot,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",4.3,1435,+1 847-298-7547,"8650 Dempster St, Niles, IL 60714, United States",,,,https://www.homedepot.com/l/West-Niles/IL/Niles/60714/1981?emt=MSGMBGoogleMaps,,google_places,42.0411084,-87.8419292,https://www.google.com/maps/place/?q=place_id:ChIJhb5PRBbID4gR9xYHWW8L04c,,https://www.facebook.com/homedepot,,https://www.youtube.com/user/homedepot
Exposition Flooring Design Center,"general_contractor, home_goods_store, point_of_interest, store, establishment",4.6,58,+1 773-784-5600,"5718 N Broadway, Chicago, IL 60660, United States",,,,https://www.expositionflooring.com/,info@expositionflooring.com,google_places,41.9862297,-87.6603822,https://www.google.com/maps/place/?q=place_id:ChIJNduRIZ3RD4gRnWgMaay52A0,https://www.instagram.com/expofloor,https://www.facebook.com/expositionflooring,,
The Home Depot,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",4.3,1352,+1 708-352-1550,"140 Countryside Plaza, Countryside, IL 60525, United States",,,,https://www.homedepot.com/l/Countryside/IL/Countryside/60525/1983?emt=MSGMBGoogleMaps,,google_places,41.7808913,-87.8698668,https://www.google.com/maps/place/?q=place_id:ChIJz_9nHctJDogRufX9V1PcjOk,,https://www.facebook.com/homedepot,,https://www.youtube.com/user/homedepot
Eco Flooring & Design,"general_contractor, home_goods_store, point_of_interest, store, establishment",5,31,+1 847-780-6332,"1010 W Fullerton Ave, Addison, IL 60101, United States",,,,https://ecoflooring.org/,ecoflooring.sales@gmail.com,google_places,41.9200143,-88.01314959999999,https://www.google.com/maps/place/?q=place_id:ChIJMcsC5_m_jIQRHZF2NpW1PRE,https://www.instagram.com/wix,https://www.facebook.com/ecoflooringdesign,,
The Home Depot,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",4.2,962,+1 815-464-9107,"20101 LaGrange Rd, Frankfort, IL 60423, United States",,,,https://www.homedepot.com/l/Frankfort/IL/Frankfort/60423/6919?emt=MSGMBGoogleMaps,,google_places,41.524305,-87.8476814,https://www.google.com/maps/place/?q=place_id:ChIJ_Yw0A8kUDogRd3uwtgr6tJs,,https://www.facebook.com/homedepot,,https://www.youtube.com/user/homedepot
The Home Depot,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",4.2,1401,+1 630-792-9600,"2000 Butterfield Rd, Downers Grove, IL 60515, United States",,,,https://www.homedepot.com/l/Downers-Grove/IL/Downers-Grove/60515/1916?emt=MSGMBGoogleMaps,,google_places,41.8346632,-88.03192949999999,https://www.google.com/maps/place/?q=place_id:ChIJy7PnXj1SDogR0KhUSGe6jgw,,https://www.facebook.com/homedepot,,https://www.youtube.com/user/homedepot
"Northern Flooring, Inc","general_contractor, home_goods_store, point_of_interest, store, establishment",4.4,21,+1 847-268-4988,"261 E Helen Rd, Palatine, IL 60067, United States",,,,http://northernflooringinc.com/,northernflooring261@gmail.com,google_places,42.1035169,-88.037594,https://www.google.com/maps/place/?q=place_id:ChIJ2WRutOOkD4gRAc3T72FZp2I,,https://facebook.com/105107105484686,,
The Home Depot,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",4.2,1357,+1 708-647-6084,"17845 Halsted St, Homewood, IL 60430, United States",,,,https://www.homedepot.com/l/Homewood/IL/Homewood/60430/1936?emt=MSGMBGoogleMaps,,google_places,41.5657406,-87.63377129999999,https://www.google.com/maps/place/?q=place_id:ChIJ81xiIb0YDogRv94HEBR_kYY,,https://www.facebook.com/homedepot,,https://www.youtube.com/user/homedepot
The Home Depot,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",4.3,1689,+1 219-322-1651,"960 US-41, Schererville, IN 46375, United States",,,,https://www.homedepot.com/l/Schererville/IN/Schererville/46375/1937?emt=MSGMBGoogleMaps,,google_places,41.5046554,-87.4728447,https://www.google.com/maps/place/?q=place_id:ChIJWd0XbkXhEYgRUbjf2WGnfEY,,https://www.facebook.com/homedepot,,https://www.youtube.com/user/homedepot
The Home Depot,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",4.2,1609,+1 847-352-3325,"600 Meacham Rd, Elk Grove Village, IL 60007, United States",,,,https://www.homedepot.com/l/Elk-Grove-Village/IL/Elk-Grove-Village/60007/6701?emt=MSGMBGoogleMaps,,google_places,42.0085089,-88.04712119999999,https://www.google.com/maps/place/?q=place_id:ChIJO0ZWAVyuD4gR7zKt3TtBMmk,,https://www.facebook.com/homedepot,,https://www.youtube.com/user/homedepot
